country,city,total_events,total_conversions,conversion_rate_pct,last_updated
Indonesia,Mccarthyshire,1,0,0.00,2026-03-24 16:47:16.970784
New Zealand,New Paul,1,0,0.00,2026-03-24 16:57:46.341885
Venezuela,Port Desiree,1,1,100.00,2026-03-24 16:53:07.719320
Tajikistan,South Michael,1,1,100.00,2026-03-24 16:48:45.416518
Liberia,South Lindafurt,1,0,0.00,2026-03-24 17:00:47.397099
Saint Kitts and Nevis,Lindastad,1,0,0.00,2026-03-24 16:47:16.722478
Uzbekistan,Allisonberg,1,0,0.00,2026-03-24 16:47:22.888538
Namibia,Lindaside,1,0,0.00,2026-03-24 16:51:40.751246
Saint Barthelemy,South Ronaldbury,1,0,0.00,2026-03-24 17:01:04.753163
Kenya,Lake Michelleside,1,0,0.00,2026-03-24 16:47:19.694716
Antarctica (the territory South of 60 deg S),Frankport,1,0,0.00,2026-03-24 16:47:19.628413
Suriname,Goodmanport,1,0,0.00,2026-03-24 17:01:43.790318
Thailand,Deniseside,1,0,0.00,2026-03-24 16:51:15.413089
Barbados,Marissamouth,1,0,0.00,2026-03-24 16:57:16.348897
Indonesia,Dillonview,1,0,0.00,2026-03-24 16:47:18.489599
Samoa,Port Melanie,1,0,0.00,2026-03-24 17:01:08.355101
Vietnam,Melissaport,1,0,0.00,2026-03-24 16:51:17.147391
Niger,North Martha,1,0,0.00,2026-03-24 16:54:45.356737
Panama,Port Darlene,1,1,100.00,2026-03-24 16:51:18.036344
Nigeria,South Brian,1,1,100.00,2026-03-24 16:59:41.914669
Uruguay,Lauraside,1,0,0.00,2026-03-24 16:47:22.800204
Guyana,Acostaborough,1,0,0.00,2026-03-24 16:50:46.842031
Chad,New Kristimouth,1,0,0.00,2026-03-24 16:50:07.483024
Greenland,North Johnport,1,0,0.00,2026-03-24 16:52:10.316185
Kuwait,West Antoniomouth,1,0,0.00,2026-03-24 16:47:44.313483
Slovakia (Slovak Republic),Jamesborough,1,0,0.00,2026-03-24 16:47:21.622791
Cocos (Keeling) Islands,Smallberg,1,0,0.00,2026-03-24 16:50:08.007928
Kenya,West Kevinton,1,0,0.00,2026-03-24 16:54:15.508822
Central African Republic,East Julie,1,0,0.00,2026-03-24 17:01:05.005756
Solomon Islands,West April,1,0,0.00,2026-03-24 16:52:11.335492
Serbia,North Hannahmouth,1,0,0.00,2026-03-24 16:47:23.053158
Ecuador,Carolchester,1,1,100.00,2026-03-24 16:49:29.239326
Iraq,North Nathan,1,1,100.00,2026-03-24 16:59:16.334076
Jordan,Shannonport,1,0,0.00,2026-03-24 16:51:40.935373
Iran,Lake Nancyport,1,1,100.00,2026-03-24 17:00:13.150177
Seychelles,New James,1,0,0.00,2026-03-24 16:47:17.828390
Gabon,Port Jacqueline,1,0,0.00,2026-03-24 16:47:15.857358
Mozambique,Bethtown,1,1,100.00,2026-03-24 17:00:45.206642
Sierra Leone,Jessicabury,1,0,0.00,2026-03-24 17:01:08.501763
Cuba,Zunigaberg,1,0,0.00,2026-03-24 16:58:08.900403
Mongolia,Aaronville,1,1,100.00,2026-03-24 16:53:11.224664
Tuvalu,West Eric,1,1,100.00,2026-03-24 16:59:38.892472
Saint Vincent and the Grenadines,Johnport,1,0,0.00,2026-03-24 17:00:11.048221
Tonga,Annettemouth,1,0,0.00,2026-03-24 16:47:16.051664
Guyana,Jacquelinetown,1,0,0.00,2026-03-24 16:59:14.410139
Saint Kitts and Nevis,Lake Andrea,1,0,0.00,2026-03-24 17:00:12.581518
Ecuador,Nathanielchester,1,0,0.00,2026-03-24 17:00:44.930621
Qatar,West Keith,1,0,0.00,2026-03-24 16:48:10.722443
Paraguay,Rayside,1,0,0.00,2026-03-24 16:48:11.693775
Gabon,Port Nataliemouth,1,0,0.00,2026-03-24 16:57:12.510790
Ukraine,New Jamesfurt,1,1,100.00,2026-03-24 16:53:07.896728
Montenegro,South Ericton,1,0,0.00,2026-03-24 16:47:15.459055
Bosnia and Herzegovina,Ericksonborough,1,1,100.00,2026-03-24 16:51:15.022567
Bahrain,Elizabethmouth,1,0,0.00,2026-03-24 16:48:44.163282
Qatar,North Waynebury,1,0,0.00,2026-03-24 16:47:42.218107
Puerto Rico,South Carla,1,0,0.00,2026-03-24 16:51:15.166688
Madagascar,Nathanside,1,0,0.00,2026-03-24 16:52:11.335492
New Caledonia,Michaelton,1,1,100.00,2026-03-24 16:53:45.777639
Tajikistan,Clairemouth,1,0,0.00,2026-03-24 16:47:19.363088
Kuwait,Hicksburgh,1,0,0.00,2026-03-24 16:53:09.717266
Honduras,Perezburgh,1,0,0.00,2026-03-24 16:48:09.529232
Guadeloupe,Robertborough,1,0,0.00,2026-03-24 16:48:45.356505
United States Minor Outlying Islands,Anthonyburgh,1,1,100.00,2026-03-24 16:53:45.440633
Sri Lanka,Port Davidberg,1,1,100.00,2026-03-24 16:56:34.527678
Dominica,Hunterstad,1,0,0.00,2026-03-24 16:47:17.661586
Ukraine,Brownmouth,1,0,0.00,2026-03-24 16:50:04.344095
Kazakhstan,South Teresa,1,1,100.00,2026-03-24 16:49:11.667201
Panama,Matthewsshire,1,0,0.00,2026-03-24 16:49:10.835210
Barbados,East Joshua,1,1,100.00,2026-03-24 16:54:43.828978
Korea,Gomezshire,1,0,0.00,2026-03-24 16:50:43.425024
Mali,South Leslie,1,0,0.00,2026-03-24 16:47:19.285386
Malta,North Johnchester,1,0,0.00,2026-03-24 16:50:06.589085
Guadeloupe,East Michelle,1,1,100.00,2026-03-24 16:51:39.446426
Bosnia and Herzegovina,Kristentown,1,0,0.00,2026-03-24 16:47:17.509033
Turks and Caicos Islands,Campbellhaven,1,1,100.00,2026-03-24 16:47:19.161851
Ecuador,South Richard,1,0,0.00,2026-03-24 16:56:35.080370
Kiribati,West Kathleenburgh,1,0,0.00,2026-03-24 16:55:10.274774
Madagascar,Judyburgh,1,0,0.00,2026-03-24 17:00:46.334943
Antarctica (the territory South of 60 deg S),East Stevenburgh,1,1,100.00,2026-03-24 16:57:47.856088
Sudan,Kimberlychester,1,1,100.00,2026-03-24 16:49:11.667201
Tuvalu,East Jasonshire,1,0,0.00,2026-03-24 16:59:41.581950
Somalia,Kelseyview,1,0,0.00,2026-03-24 16:58:12.106667
Belgium,Howardshire,1,0,0.00,2026-03-24 16:48:13.754704
United States of America,Taylorhaven,1,0,0.00,2026-03-24 16:50:08.679157
Cyprus,Taylorton,1,0,0.00,2026-03-24 16:48:43.963628
Finland,Jeanneland,1,0,0.00,2026-03-24 16:49:47.898519
Azerbaijan,East Lucasbury,1,1,100.00,2026-03-24 16:51:15.626240
Uganda,South Michelleside,1,0,0.00,2026-03-24 16:48:44.446657
Bolivia,Kennethport,1,0,0.00,2026-03-24 16:47:20.576312
French Polynesia,Petersonburgh,1,1,100.00,2026-03-24 16:52:47.488963
Australia,Port Douglas,1,0,0.00,2026-03-24 16:48:12.364007
Taiwan,East Michaelside,1,0,0.00,2026-03-24 16:47:18.404824
United Kingdom,Baileyland,1,0,0.00,2026-03-24 16:47:18.897692
Iceland,Kingstad,1,0,0.00,2026-03-24 16:47:40.722763
Mali,North Dawn,1,0,0.00,2026-03-24 16:47:18.644604
Gambia,West Christinachester,1,0,0.00,2026-03-24 16:54:47.061343
Bermuda,Willischester,1,1,100.00,2026-03-24 16:52:45.315865
Saint Lucia,Dustinchester,1,0,0.00,2026-03-24 16:57:42.840601
Lithuania,Lukeshire,1,0,0.00,2026-03-24 16:57:42.945464
Mauritania,South Jimmouth,1,0,0.00,2026-03-24 16:52:47.579266
Suriname,Ramosstad,1,0,0.00,2026-03-24 16:59:41.025182
Mexico,Garymouth,1,0,0.00,2026-03-24 16:55:08.655565
Bahrain,Debrafort,1,0,0.00,2026-03-24 16:52:11.515139
Sudan,East Sarahberg,1,0,0.00,2026-03-24 16:47:19.666284
Samoa,Port Bradley,1,0,0.00,2026-03-24 16:48:44.747954
Bermuda,Harrisonville,1,1,100.00,2026-03-24 16:50:44.210585
Switzerland,West Elizabethfurt,1,0,0.00,2026-03-24 16:58:42.890733
Faroe Islands,North Annmouth,1,0,0.00,2026-03-24 16:47:21.371439
Anguilla,South Zacharystad,1,0,0.00,2026-03-24 16:47:21.276939
Jersey,Thomasfort,1,0,0.00,2026-03-24 16:59:38.155276
Northern Mariana Islands,Mcdonaldside,1,0,0.00,2026-03-24 17:00:43.137608
Equatorial Guinea,Waltonton,1,0,0.00,2026-03-24 16:58:39.831365
Bolivia,Youngville,1,0,0.00,2026-03-24 16:54:46.930271
Lithuania,East Dale,1,1,100.00,2026-03-24 16:51:38.520689
Mozambique,Gregoryfurt,1,0,0.00,2026-03-24 16:46:59.654756
Seychelles,New Ronald,1,1,100.00,2026-03-24 16:55:37.970246
Poland,Grimesshire,1,0,0.00,2026-03-24 16:51:16.231202
Niger,Heatherfurt,1,0,0.00,2026-03-24 16:55:09.307545
Congo,Chelseatown,1,0,0.00,2026-03-24 16:47:40.549771
Palau,Lake Joshuaview,1,0,0.00,2026-03-24 16:56:04.057533
Lesotho,New Amanda,1,1,100.00,2026-03-24 16:50:08.007928
Mali,Margaretborough,1,1,100.00,2026-03-24 16:54:16.581262
Tanzania,Salinasside,1,0,0.00,2026-03-24 16:51:14.785855
Mauritania,South Laurenview,1,0,0.00,2026-03-24 16:53:44.550537
Belize,Rogersland,1,1,100.00,2026-03-24 16:47:17.347257
Madagascar,New Patriciafurt,1,0,0.00,2026-03-24 16:58:38.095922
Moldova,Olsonfurt,1,0,0.00,2026-03-24 16:57:47.779039
Greenland,Lake Cynthiabury,1,0,0.00,2026-03-24 17:00:47.528656
French Guiana,Brownland,1,0,0.00,2026-03-24 16:53:11.754760
Botswana,North Richardside,1,0,0.00,2026-03-24 16:48:09.386869
Bouvet Island (Bouvetoya),North Mark,1,0,0.00,2026-03-24 16:53:11.496646
Japan,New Markhaven,1,0,0.00,2026-03-24 16:50:46.662428
Senegal,Lake Jason,1,1,100.00,2026-03-24 16:50:44.021853
Iran,Wiseshire,1,1,100.00,2026-03-24 16:47:21.731338
Chad,Jenniferburgh,1,0,0.00,2026-03-24 16:47:17.345112
Saint Barthelemy,Smithside,1,0,0.00,2026-03-24 16:57:12.041079
Argentina,Maxwellborough,1,1,100.00,2026-03-24 16:53:08.574452
Senegal,Rodriguezport,1,0,0.00,2026-03-24 17:01:43.470213
Pitcairn Islands,North Matthewfurt,1,1,100.00,2026-03-24 16:49:12.304488
Saint Barthelemy,Stevenland,1,0,0.00,2026-03-24 16:50:44.483252
United Kingdom,Heatherchester,1,0,0.00,2026-03-24 16:57:13.425877
Paraguay,Prattfurt,1,0,0.00,2026-03-24 16:47:21.653720
Iceland,Lake Debraside,1,0,0.00,2026-03-24 16:51:15.802688
Turks and Caicos Islands,Bakerview,1,0,0.00,2026-03-24 16:49:48.479781
Denmark,New Rodney,1,0,0.00,2026-03-24 16:53:45.416562
Portugal,Trevorview,1,0,0.00,2026-03-24 16:47:17.828390
Algeria,Raymondhaven,1,0,0.00,2026-03-24 16:57:44.314738
Timor-Leste,Jamesborough,1,0,0.00,2026-03-24 16:48:14.249936
Malaysia,North Nathanview,1,0,0.00,2026-03-24 16:47:20.490642
Fiji,East Desireeland,1,0,0.00,2026-03-24 16:51:42.030428
Saint Vincent and the Grenadines,East Jacobmouth,1,0,0.00,2026-03-24 16:47:19.857488
Kazakhstan,Port Robertbury,1,0,0.00,2026-03-24 16:58:09.785070
Tanzania,South Joshua,1,0,0.00,2026-03-24 16:53:47.736396
Czech Republic,Bishopland,1,0,0.00,2026-03-24 16:47:16.049226
Costa Rica,Aaronville,1,0,0.00,2026-03-24 16:47:44.985156
Iceland,Port Brucefort,1,1,100.00,2026-03-24 16:59:43.076666
Vanuatu,Franciscofort,1,0,0.00,2026-03-24 16:50:46.997851
Slovakia (Slovak Republic),Stephanieport,1,0,0.00,2026-03-24 16:50:44.855783
Sweden,Lake Erica,1,0,0.00,2026-03-24 16:59:13.096859
Lebanon,North Jason,1,0,0.00,2026-03-24 17:00:12.624632
Nauru,North Monicamouth,1,0,0.00,2026-03-24 16:52:09.868819
Saint Pierre and Miquelon,East Jamesbury,1,1,100.00,2026-03-24 16:49:27.259150
Malaysia,New Maryport,1,1,100.00,2026-03-24 16:54:17.215837
Malaysia,Davidsonchester,1,1,100.00,2026-03-24 16:54:16.581262
Moldova,Wagnerfort,1,0,0.00,2026-03-24 16:52:12.943770
Netherlands Antilles,Harrisonburgh,1,0,0.00,2026-03-24 17:01:07.273925
Yemen,North Christopherbury,1,0,0.00,2026-03-24 16:49:08.425782
Saint Helena,Lake Brian,1,0,0.00,2026-03-24 16:47:22.540359
Angola,Lake Maria,1,0,0.00,2026-03-24 16:47:39.997322
Benin,Thomaston,1,0,0.00,2026-03-24 17:01:04.142015
Somalia,West Jonathanview,1,1,100.00,2026-03-24 16:58:12.434859
Mexico,South Heidi,1,0,0.00,2026-03-24 16:57:16.613088
Japan,East Michaelstad,1,0,0.00,2026-03-24 16:55:07.886055
Myanmar,West Amandaside,1,1,100.00,2026-03-24 16:52:13.378204
Denmark,North Alexisland,1,0,0.00,2026-03-24 16:51:42.457394
Kiribati,Sandersberg,1,0,0.00,2026-03-24 16:47:43.652081
Croatia,Port Shaunmouth,1,1,100.00,2026-03-24 16:50:43.953094
Suriname,East Timothy,1,0,0.00,2026-03-24 16:48:10.106002
Guatemala,East Aaronside,1,0,0.00,2026-03-24 16:47:15.739100
Lebanon,West Cassidyview,1,1,100.00,2026-03-24 16:48:44.357695
French Guiana,Copelandberg,1,0,0.00,2026-03-24 16:59:17.230287
Brazil,Lake Cynthia,1,0,0.00,2026-03-24 16:47:17.264064
Maldives,West Scottview,1,0,0.00,2026-03-24 16:57:47.316109
Lesotho,East Brittanybury,1,0,0.00,2026-03-24 17:01:44.535011
Netherlands,Birdfurt,1,0,0.00,2026-03-24 16:53:10.850427
New Caledonia,South Jodyfurt,1,0,0.00,2026-03-24 16:47:19.462228
Benin,Laurieburgh,1,0,0.00,2026-03-24 16:47:20.158287
Micronesia,Port Jenniferstad,1,0,0.00,2026-03-24 16:49:30.991632
Mali,Kelseyside,1,0,0.00,2026-03-24 16:51:41.234098
Burundi,Richardsonmouth,1,0,0.00,2026-03-24 16:58:08.205008
Cote d'Ivoire,East Anthonyport,1,0,0.00,2026-03-24 16:47:19.791025
Tajikistan,East David,1,0,0.00,2026-03-24 16:47:16.522790
Sudan,Campbellbury,1,1,100.00,2026-03-24 16:59:38.086602
Chile,Port Danielle,1,0,0.00,2026-03-24 16:54:13.801395
Sao Tome and Principe,Phelpsland,1,0,0.00,2026-03-24 16:47:16.669689
Iran,West Sheriborough,1,1,100.00,2026-03-24 16:53:44.201718
Tokelau,Lake Timothy,1,0,0.00,2026-03-24 16:55:42.529815
Saint Vincent and the Grenadines,North Kellymouth,1,0,0.00,2026-03-24 16:48:11.262373
Norfolk Island,North Angela,1,0,0.00,2026-03-24 16:49:46.983257
Djibouti,South Emilyfort,1,0,0.00,2026-03-24 16:47:18.546827
Finland,Keithstad,1,1,100.00,2026-03-24 16:53:09.041920
Turkmenistan,New Abigail,1,1,100.00,2026-03-24 16:59:15.402955
Bhutan,Jeffreyfurt,1,0,0.00,2026-03-24 16:56:37.730717
Niue,Bakermouth,1,0,0.00,2026-03-24 16:50:43.586826
Bouvet Island (Bouvetoya),Carmenfort,1,1,100.00,2026-03-24 17:01:05.455775
Bouvet Island (Bouvetoya),New Frederickchester,1,0,0.00,2026-03-24 16:55:10.063030
Tanzania,Bushmouth,1,0,0.00,2026-03-24 16:53:10.501304
United States of America,South Jessica,1,1,100.00,2026-03-24 16:47:21.653720
Estonia,West Jamesshire,1,0,0.00,2026-03-24 16:47:22.978185
Tokelau,Alexandermouth,1,1,100.00,2026-03-24 16:56:07.278222
Nauru,North Sarah,1,1,100.00,2026-03-24 16:47:20.490642
Rwanda,Port Anthony,1,0,0.00,2026-03-24 16:55:10.245298
Pitcairn Islands,Patrickmouth,1,0,0.00,2026-03-24 16:51:40.305693
Lithuania,North Williamtown,1,1,100.00,2026-03-24 16:47:17.802461
Greenland,Amandaburgh,1,0,0.00,2026-03-24 17:01:08.147013
Algeria,Kellyshire,1,0,0.00,2026-03-24 16:54:16.101722
Uruguay,South Ann,1,0,0.00,2026-03-24 16:59:38.679978
Saint Vincent and the Grenadines,Brianmouth,1,0,0.00,2026-03-24 16:50:43.425024
Belarus,Wendyside,1,0,0.00,2026-03-24 17:00:45.935156
Christmas Island,Vaughnton,1,1,100.00,2026-03-24 16:49:08.827742
South Africa,Trevorhaven,1,0,0.00,2026-03-24 16:47:19.035020
French Southern Territories,Huffmanstad,1,1,100.00,2026-03-24 16:51:16.290661
Lithuania,East Aliciaside,1,0,0.00,2026-03-24 16:54:44.981433
Cambodia,Bakerborough,1,0,0.00,2026-03-24 16:55:09.934034
South Georgia and the South Sandwich Islands,South Thomasberg,1,0,0.00,2026-03-24 16:57:47.856088
Guam,Port Michael,1,1,100.00,2026-03-24 16:48:10.489653
Jamaica,East Williambury,1,0,0.00,2026-03-24 16:47:18.644604
Faroe Islands,Port Lauren,1,1,100.00,2026-03-24 16:48:10.067434
Netherlands Antilles,Joshuaborough,1,0,0.00,2026-03-24 16:50:44.737464
Antarctica (the territory South of 60 deg S),Aliciabury,1,0,0.00,2026-03-24 17:00:10.016327
Cote d'Ivoire,Andersonshire,1,0,0.00,2026-03-24 17:01:04.189744
Moldova,South James,1,1,100.00,2026-03-24 17:00:44.297357
Dominican Republic,Alexanderfort,1,0,0.00,2026-03-24 16:51:41.424450
Armenia,Martinhaven,1,0,0.00,2026-03-24 16:53:46.281765
Qatar,Gomezview,1,0,0.00,2026-03-24 16:56:35.087898
Kyrgyz Republic,Melissafort,1,0,0.00,2026-03-24 16:47:21.727326
Thailand,Howellmouth,1,0,0.00,2026-03-24 16:56:34.254172
Argentina,Lake Kayla,1,0,0.00,2026-03-24 17:01:45.489035
Australia,Mathewchester,1,0,0.00,2026-03-24 16:52:08.915029
Belgium,Davisberg,1,1,100.00,2026-03-24 16:47:16.219322
Guatemala,Courtneymouth,1,0,0.00,2026-03-24 16:56:03.695010
Liechtenstein,Brownbury,1,0,0.00,2026-03-24 16:55:39.588949
Ethiopia,West William,1,0,0.00,2026-03-24 16:57:14.133615
Saint Vincent and the Grenadines,Jordanside,1,0,0.00,2026-03-24 17:01:04.871165
British Indian Ocean Territory (Chagos Archipelago),North Jonathanchester,1,0,0.00,2026-03-24 16:54:46.338997
Malaysia,New Mallory,1,0,0.00,2026-03-24 16:47:18.701464
Oman,Sharonchester,1,0,0.00,2026-03-24 16:51:41.078235
British Virgin Islands,West Emily,1,0,0.00,2026-03-24 16:47:19.666284
Portugal,Andreland,1,0,0.00,2026-03-24 16:51:40.805136
Kazakhstan,Bakershire,1,0,0.00,2026-03-24 16:55:41.380810
Italy,Collinsborough,1,0,0.00,2026-03-24 16:53:11.497430
Mali,Robertshire,1,0,0.00,2026-03-24 16:47:20.411138
Central African Republic,Robertsfurt,1,0,0.00,2026-03-24 16:59:15.404201
Saint Kitts and Nevis,South Anthonyborough,1,0,0.00,2026-03-24 16:52:46.953368
Tajikistan,South Deborah,1,0,0.00,2026-03-24 16:53:46.996347
Norway,North Kristinaland,1,0,0.00,2026-03-24 16:49:30.811463
Cameroon,East Sean,1,0,0.00,2026-03-24 16:47:22.737881
Ukraine,North Tammybury,1,0,0.00,2026-03-24 16:47:18.028436
Reunion,Port Patricia,1,1,100.00,2026-03-24 16:54:17.586113
Saint Pierre and Miquelon,Aprilborough,1,1,100.00,2026-03-24 16:59:41.581950
Venezuela,South Denisemouth,1,0,0.00,2026-03-24 16:50:04.119438
Iran,Port Louisview,1,0,0.00,2026-03-24 16:59:38.973089
Norway,Port Isabella,1,1,100.00,2026-03-24 16:56:05.183268
Lao People's Democratic Republic,Hayesshire,1,0,0.00,2026-03-24 16:48:43.956523
Botswana,Nelsonland,1,0,0.00,2026-03-24 16:50:44.210585
Niger,Camposmouth,1,0,0.00,2026-03-24 16:56:35.781552
Hungary,New Catherineport,1,0,0.00,2026-03-24 16:47:22.447008
Montserrat,East Marissa,1,0,0.00,2026-03-24 16:56:06.693826
Poland,North Kelly,1,0,0.00,2026-03-24 16:49:48.666791
Bangladesh,Michaelside,1,1,100.00,2026-03-24 16:56:38.390953
Guernsey,Port Jaclyn,1,0,0.00,2026-03-24 16:50:05.707625
Ethiopia,Lake Wendyland,1,0,0.00,2026-03-24 16:49:13.599568
Chad,Whiteshire,1,1,100.00,2026-03-24 16:58:42.184334
Sierra Leone,West Robert,1,1,100.00,2026-03-24 16:55:08.323969
Marshall Islands,Aliciatown,1,0,0.00,2026-03-24 16:47:22.118641
Saint Lucia,Beardstad,1,1,100.00,2026-03-24 16:49:48.281689
Macao,Lukeberg,1,1,100.00,2026-03-24 16:48:14.181454
British Indian Ocean Territory (Chagos Archipelago),East Michelleport,1,0,0.00,2026-03-24 16:50:05.364469
Niue,South Crystal,1,1,100.00,2026-03-24 16:47:43.843483
Papua New Guinea,Waltertown,1,0,0.00,2026-03-24 16:47:18.699414
Mongolia,East Jodyport,1,0,0.00,2026-03-24 16:48:44.874908
Mozambique,Kennethfort,1,0,0.00,2026-03-24 16:57:13.912365
Sri Lanka,South Thomasfurt,1,1,100.00,2026-03-24 16:47:18.348531
Uganda,Lake Ruben,1,0,0.00,2026-03-24 16:59:17.559853
Belarus,West Joseph,1,0,0.00,2026-03-24 16:56:36.981235
Brunei Darussalam,Donaldland,1,0,0.00,2026-03-24 17:01:08.139319
Paraguay,Michelleland,1,0,0.00,2026-03-24 17:01:06.399505
Rwanda,South Sarah,1,1,100.00,2026-03-24 16:52:10.879861
Western Sahara,Sandraburgh,1,1,100.00,2026-03-24 16:57:12.692863
Antigua and Barbuda,Riverahaven,1,0,0.00,2026-03-24 16:47:21.816211
Ukraine,North Robertchester,1,1,100.00,2026-03-24 16:56:04.985899
Faroe Islands,Port Carol,1,0,0.00,2026-03-24 16:48:11.936116
Austria,Port Jaimeberg,1,0,0.00,2026-03-24 16:47:22.663804
Austria,West Michaelchester,1,1,100.00,2026-03-24 16:51:13.534500
Portugal,New Sarah,1,0,0.00,2026-03-24 16:49:50.132850
Uruguay,Port John,1,0,0.00,2026-03-24 16:54:13.942794
Tokelau,South Marc,1,0,0.00,2026-03-24 16:53:47.887012
Korea,New Morgan,1,0,0.00,2026-03-24 16:47:17.383892
Turks and Caicos Islands,West Arielview,1,0,0.00,2026-03-24 16:54:14.936210
Norfolk Island,Steinhaven,1,1,100.00,2026-03-24 16:55:12.506945
Honduras,Stephenview,1,0,0.00,2026-03-24 16:50:46.802201
Uzbekistan,Johnville,1,0,0.00,2026-03-24 16:54:44.707892
South Georgia and the South Sandwich Islands,Josephmouth,1,0,0.00,2026-03-24 16:49:26.089427
Liechtenstein,South Danielle,1,0,0.00,2026-03-24 16:47:22.887726
Antarctica (the territory South of 60 deg S),Marioton,1,0,0.00,2026-03-24 16:59:14.529813
Brunei Darussalam,North Leslie,1,0,0.00,2026-03-24 16:47:18.545765
Myanmar,West Lisa,1,0,0.00,2026-03-24 16:54:44.382155
Estonia,Adamside,1,0,0.00,2026-03-24 16:48:47.390822
Albania,Port Ashley,1,0,0.00,2026-03-24 16:59:39.239779
Mauritius,Aprilfort,1,0,0.00,2026-03-24 16:55:10.251225
Ghana,Holtmouth,1,0,0.00,2026-03-24 16:53:07.882085
Myanmar,Arnoldton,1,1,100.00,2026-03-24 16:47:21.983128
Djibouti,East John,1,1,100.00,2026-03-24 16:58:40.380830
Comoros,New Amberland,1,0,0.00,2026-03-24 16:57:43.590389
Guinea,Lake Meganburgh,1,1,100.00,2026-03-24 16:47:15.072772
Macao,North Jacquelinebury,1,0,0.00,2026-03-24 16:48:14.612529
Norfolk Island,Lake Michaelhaven,1,0,0.00,2026-03-24 16:58:40.970786
Saint Lucia,Reginafort,1,0,0.00,2026-03-24 16:47:17.828390
Senegal,Jesseport,1,0,0.00,2026-03-24 16:57:43.139028
Sweden,South Ronnietown,1,1,100.00,2026-03-24 16:48:09.272040
Belize,Lake Brendamouth,1,0,0.00,2026-03-24 16:55:09.638758
Switzerland,Millerfort,1,0,0.00,2026-03-24 16:58:39.535098
Austria,Port Diana,1,1,100.00,2026-03-24 16:57:47.000931
British Virgin Islands,North Brianaborough,1,0,0.00,2026-03-24 16:47:21.424643
Hungary,New Jasonhaven,1,0,0.00,2026-03-24 17:00:10.749587
Mozambique,Ruizmouth,1,0,0.00,2026-03-24 16:50:08.323713
Jamaica,Kathrynstad,1,0,0.00,2026-03-24 16:47:15.679918
Argentina,South Matthew,1,1,100.00,2026-03-24 16:56:36.981235
Somalia,Johnsonstad,1,1,100.00,2026-03-24 17:01:04.138944
Armenia,North Guybury,1,0,0.00,2026-03-24 17:01:45.846130
Aruba,Lake Deborahland,1,0,0.00,2026-03-24 16:52:44.685928
Dominica,North Tiffany,1,0,0.00,2026-03-24 16:57:47.010469
Maldives,Hansonstad,1,0,0.00,2026-03-24 16:55:39.934460
British Indian Ocean Territory (Chagos Archipelago),New Brittneyside,1,0,0.00,2026-03-24 17:00:13.456038
British Virgin Islands,Jodyhaven,1,0,0.00,2026-03-24 16:48:45.072562
French Guiana,West James,1,0,0.00,2026-03-24 16:56:06.260312
Costa Rica,Calebchester,1,0,0.00,2026-03-24 16:55:07.603085
Lebanon,New Rhonda,1,0,0.00,2026-03-24 16:59:43.022778
New Caledonia,South Michelle,1,0,0.00,2026-03-24 16:56:08.032422
Martinique,South Joshuaville,1,0,0.00,2026-03-24 16:50:07.755474
San Marino,South Deborah,1,0,0.00,2026-03-24 16:47:19.931294
Finland,Michaelfurt,1,1,100.00,2026-03-24 16:50:06.798784
Holy See (Vatican City State),Lake Tammychester,1,0,0.00,2026-03-24 16:49:47.847413
Nicaragua,East Kathrynville,1,0,0.00,2026-03-24 16:57:44.643364
Pitcairn Islands,Port Erik,1,0,0.00,2026-03-24 16:58:42.490395
Vietnam,Amyberg,1,0,0.00,2026-03-24 16:57:47.006382
Guernsey,West Natalie,1,0,0.00,2026-03-24 16:50:44.213250
Oman,West Erikamouth,1,0,0.00,2026-03-24 16:47:22.276418
Mozambique,East Kimberlyburgh,1,0,0.00,2026-03-24 16:52:46.245709
Bosnia and Herzegovina,Gregorytown,1,0,0.00,2026-03-24 16:49:50.819323
Bhutan,Michellebury,1,0,0.00,2026-03-24 17:00:46.452484
Egypt,West Stacey,1,0,0.00,2026-03-24 16:57:14.173753
Kazakhstan,East Patrick,1,0,0.00,2026-03-24 17:00:11.405701
Croatia,New Kellyport,1,0,0.00,2026-03-24 16:55:41.380810
Tunisia,East Stephaniehaven,1,0,0.00,2026-03-24 16:57:43.522487
Turkey,Lake Sarahburgh,1,0,0.00,2026-03-24 16:52:08.605657
Mauritius,Davidville,1,0,0.00,2026-03-24 16:48:12.273944
Ethiopia,East Laura,1,0,0.00,2026-03-24 16:47:19.363088
Algeria,Richardton,1,0,0.00,2026-03-24 16:56:08.134316
Uruguay,West Christopher,1,0,0.00,2026-03-24 16:53:09.535519
British Virgin Islands,North Maxwellton,1,1,100.00,2026-03-24 16:47:15.255464
Comoros,Port Rebecca,1,1,100.00,2026-03-24 16:57:13.036126
